X,Y,wkt_geom,fid,UUID,MS_CD,EU_CD,VISS_MS_CD,SJONAMN,SJOID,CATEGORY,HARO,DAROID_UT,DISTRICT,COMP_AUTH,COUNTRY,WB,VERSION,URL_VISS,SHAPE_Leng,GVatten,G_EU_CD,G_MS_CD,centroid_x,centroid_y
19.15003537,65.0207419,Point (695440.37565046933013946 7217186.25995652843266726),5674,SEFFDF1D05-5BC6-4597-94B8-9FEE00B3B76F,WA84903349,SE721570-165907,SE721570-165907,Lillholmträsket,721570-165907,LW,20000,721845-694135,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA84903349,16114.47941,N,,,695440,7217186
20.95972878,64.95266973,Point (781211.91163513902574778 7216446.19623125996440649),5673,SED5A78123-FF4D-4E07-8931-5A79BA39C326,WA21790006,SE721526-174361,SE721526-174361,Stormarksselet,721526-174361,LW,18019,721522-174349,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA21790006,1215.598367,N,,,781212,7216446
16.83415589,65.04179739,Point (586348.24037070490885526 7214366.4359567342326045),5672,SE4A799CD7-66EC-4DA9-AFB1-827F98333706,WA50775476,SE721521-155096,SE721521-155096,Näsvattnet,721521-155096,LW,28000,721539-155044,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA50775476,16253.83413,N,,,586348,7214366
19.26112428,64.98592562,Point (700927.14569182030390948 7213661.01491538528352976),5655,SE7A1E50A9-BECD-4AA8-92CD-863112A7DC5F,WA84120796,SE721234-166377,SE721234-166377,Gissträsket,721234-166377,LW,20000,721451-166304,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA84120796,12937.15975,N,,,700927,7213661
18.67699971,64.98835319,Point (673393.91914356127381325 7212201.29739713482558727),5654,SED7E30D38-5F29-494C-BDEB-201AB2E82AC8,WA53342431,SE721205-163666,SE721205-163666,Norra Svarttjärnen,721205-163666,LW,28000,721246-163487,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA53342431,4884.670244,N,,,673394,7212201
17.83221103,65.01014434,Point (633471.99422985315322876 7212576.24488050676882267),5653,SE0D811C5D-323F-4255-B6A5-9846BE18A1ED,WA85335568,SE721197-159713,SE721197-159713,Lumsen,721197-159713,LW,28000,721436-159560,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA85335568,12875.87898,N,,,633472,7212576
20.71580654,64.93108177,Point (769945.34629758982919157 7212983.52107067871838808),5652,SEB5A10508-313A-448F-9BBC-74D88365059E,WA17735657,SE721191-173243,SE721191-173243,Norra Bastuträsket,721191-173243,LW,19000,721328-173130,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA17735657,1890.970091,N,,,769945,7212984
19.7714806,64.94754275,Point (725281.43756661447696388 7211113.32083530444651842),5651,SE7B00B0EA-A620-41C7-A412-F77F88EB3225,WA48179664,SE721180-168503,SE721180-168503,Kedträsket,721180-168503,LW,20000,721049-168753,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA48179664,20930.01536,N,,,725281,7211113
14.20845248,65.02577803,Point (462710.36611827497836202 7211561.14903885405510664),5650,SE674DB844-3905-4395-9F4D-AF8DE4A9880A,WA80269496,SE721178-462400,SE721178-462400,Sipmekenjaure,721368-142542,LW,38000,721243-462868,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA80269496,5632.592772,Y,NO721178-462400,307-1122-L,462710,7211561
14.56798027,65.00063536,Point (479628.39302042353665456 7208594.70546651165932417),5649,SEBF0D4E35-9631-42EC-AFDD-CB7E9ED3D43B,WA23177940,SE721162-144141,SE721162-144141,,721162-144141,LW,38000,721125-144151,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA23177940,1432.690327,N,,,479628,7208595
18.90790698,64.98286737,Point (684309.84851786750368774 7212244.06560262572020292),5648,SEA41ECF5F-E1D7-48A5-A6BB-438DD8D05698,WA54289223,SE721161-164787,SE721161-164787,Aggträsket,721161-164787,LW,28000,721184-164672,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA54289223,10713.92528,N,,,684310,7212244
17.66501893,65.02282896,Point (625536.77668267872650176 7213645.86874367576092482),5663,SE0608D1B5-9DDD-4C10-8E50-33ACEBEFA6E9,WA33044849,SE721404-158937,SE721404-158937,Stor-Bastuträsket,721404-158937,LW,28000,721446-158638,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA33044849,14876.43497,N,,,625537,7213646
15.46651676,65.02214751,Point (521981.1817704439163208 7211003.57677523698657751),5662,SE61DBAA70-EBC7-4AA1-930C-53C6BEB3B42C,WA55181288,SE721376-148687,SE721376-148687,Östra Marssjön,721376-148687,LW,38000,721367-148366,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA55181288,12847.5685,N,,,521981,7211004
16.09679456,65.01713786,Point (551685.97686562093440443 7210813.42205867730081081),5661,SE0A9897C6-A9C1-4551-A9A6-3CC6360E9E63,WA85164632,SE721299-151387,SE721299-151387,Skidsjön,721299-151387,LW,38000,721243-151353,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA85164632,1673.69115,N,,,551686,7210813
15.38611236,65.02009767,Point (518194.05555980355711654 7210749.86559812538325787),5660,SE48AE3FC3-74F9-415A-BE33-66C1D2207E6D,WA84233203,SE721265-148184,SE721265-148184,Västra Marssjön,721265-148184,LW,38000,721281-147975,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA84233203,20731.86361,N,,,518194,7210750
14.65662544,65.01211738,Point (483815.10575739323394373 7209848.65060042217373848),5659,SEC9A08E40-80BB-4885-85F7-B1CE62E5FF6D,WA68417561,SE721257-144586,SE721257-144586,,721257-144586,LW,38000,721255-144584,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA68417561,650.674915,N,,,483815,7209849
18.60097484,64.98725212,Point (669818.95839320658706129 7211872.19852949120104313),5658,SEA98B5CD5-18A0-427F-B6A9-85C6B066A81D,WA29141059,SE721254-163132,SE721254-163132,Ytterträsket,721254-163132,LW,28000,721150-163315,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA29141059,5077.047457,N,,,669819,7211872
16.23465068,65.01521011,Point (558185.75552286277525127 7210718.00929290987551212),5657,SEAA2847A9-31C8-4B93-B61A-0E3E28A725E3,WA86124606,SE721243-152001,SE721243-152001,Krokigbytingsjön,721243-152001,LW,38000,721260-152062,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA86124606,1680.259216,N,,,558186,7210718
14.47472593,65.00534356,Point (475235.18129176646471024 7209153.39489766582846642),5656,SE6ED47361-F0AB-4F74-AEBD-9C4A6259197D,WA31862684,SE721235-143709,SE721235-143709,Dajmanjaureh,721235-143709,LW,38000,721188-143846,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA31862684,1518.714956,N,,,475235,7209153
21.04733057,64.91698347,Point (785715.59858704451471567 7212876.18317732214927673),5639,SEAC5D6D27-CA29-4D0E-8B55-02E7F4531052,WA11670815,SE721083-174843,SE721083-174843,Ostträsket,721083-174843,LW,18019,721149-174805,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA11670815,8093.270301,N,,,785716,7212876
14.9032924,64.99064971,Point (495438.15902302577160299 7207416.3274216502904892),5638,SE146ABFA2-0536-44B0-A210-B7D3243FA0E9,WA91907284,SE721040-145755,SE721040-145755,,721040-145755,LW,38000,721063-145800,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA91907284,1803.910694,N,,,495438,7207416
16.81634663,64.99363589,Point (585664.43221242749132216 7208976.21367734856903553),5637,SE51BD14D7-B28C-43B1-B95B-A4A57F200D7B,WA42485426,SE721006-154864,SE721006-154864,Inreverkansjön,721006-154864,LW,28000,721027-154690,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA42485426,7486.912073,N,,,585664,7208976
19.88265025,64.96656532,Point (730358.15740268211811781 7213629.00808626972138882),5636,SEC7EFCE3C-AD42-4674-AC6B-F833AA832BBC,WA89947235,SE720979-169932,SE720979-169932,Rengårdsdammen,720979-169932,LW,20000,721021-169861,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA89947235,35647.57518,N,,,730358,7213629
15.71449664,64.98865798,Point (533706.82656809932086617 7207380.97425910085439682),5635,SEB46298DD-8D89-4F55-A977-8F69408830A5,WA55547748,SE720950-149572,SE720950-149572,Oxtjärnarna,720950-149572,LW,38000,720743-149485,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA55547748,432.042473,N,,,533707,7207381
14.34017524,64.98253855,Point (468864.52553361764876172 7206670.6459438344463706),5634,SE97B00135-9B0A-4757-AEFA-0EEFC87877CA,WA54195281,SE720943-143097,SE720943-143097,Arajaure,720943-143097,LW,38000,720884-143077,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA54195281,2392.399245,N,,,468865,7206671
15.18020384,64.98678578,Point (508502.34965983912115917 7206993.63873404357582331),5633,SE03465210-801D-4003-9314-63C84761FB4F,WA62734908,SE720942-147133,SE720942-147133,,720942-147133,LW,38000,720989-146997,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA62734908,3164.075008,N,,,508502,7206994
15.14194787,64.98314818,Point (506698.38514152215793729 7206584.3217134140431881),5632,SE12C33511-ADCC-4764-B57D-BDD3DDD200FC,WA36257309,SE720930-146867,SE720930-146867,Nedre Fiskonsjön,720930-146867,LW,38000,720786-146869,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA36257309,2726.654755,N,,,506698,7206584
20.97134568,64.91606934,Point (782144.29202987859025598 7212432.78946442622691393),5647,SE4D216B3E-A86A-4A0A-995C-5E4E64FFA37C,WA77987241,SE721145-174409,SE721145-174409,Hemträsket,721145-174409,LW,18019,721120-174414,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA77987241,1326.701967,N,,,782144,7212433
20.4398503,64.93379591,Point (756911.56882614316418767 7212135.3971312427893281),5646,SE04C70470-FAD3-4FEE-A2FA-8DAD39BA9169,WA50894077,SE721134-171909,SE721134-171909,Storkärret,721134-171909,LW,19000,721150-171890,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA50894077,355.394391,N,,,756912,7212135
15.85702123,65.00019277,Point (540413.01787007052917033 7208749.73716908600181341),5645,SE41B10414-4ED3-453C-A93D-5BA6ED720BE1,WA13909378,SE721118-150223,SE721118-150223,Rekansjön,721118-150223,LW,38000,721035-150309,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA13909378,5128.35948,N,,,540413,7208750
15.58231257,64.99962269,Point (527460.25324901007115841 7208539.3095836341381073),5644,SE3979072C-BCE5-4A40-AAC9-7471A44484BF,WA20049064,SE721099-149117,SE721099-149117,Stora Grytsjön,721099-149117,LW,38000,721073-148964,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA20049064,12698.38456,N,,,527460,7208539
14.29802792,64.98878916,Point (466883.50420469860546291 7207389.43611893244087696),5643,SE92704592-9340-480B-A425-F2C45ABE61D2,WA70244141,SE721095-143026,SE721095-143026,Raurenjaure,721095-143026,LW,38000,720975-142898,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA70244141,8365.513376,N,,,466884,7207389
15.53185393,64.99810596,Point (525082.14004181372001767 7208349.23564573284238577),5642,SEDFAAF32F-A0A6-4D84-9716-404480FD8BEA,WA63574725,SE721088-148743,SE721088-148743,Lilla Grytsjön,721088-148743,LW,38000,721111-148721,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA63574725,3015.412833,N,,,525082,7208349
17.70701802,64.99379827,Point (627652.86170998297166079 7210496.83184260688722134),5641,SECDCEFE08-2F4A-49E1-829A-592652B6F3A9,WA72490658,SE721087-159045,SE721087-159045,Stortjickuträsket,721087-159045,LW,28000,721161-158949,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA72490658,6750.229468,N,,,627653,7210497
14.85745862,64.99510839,Point (493276.97273297584615648 7207917.05861236434429884),5640,SE663575E5-EFF6-484D-9EF1-1287D35B23F7,WA91796110,SE721084-145532,SE721084-145532,Autojaure-Bleriken,721084-145532,LW,38000,721051-145442,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA91796110,2050.494987,N,,,493277,7207917
15.3888786,65.14887745,Point (518236.39409847575007007 7225102.73813121393322945),5751,SE696DF88E-9991-44D2-A86F-49780131CD18,WA40828081,SE722801-147977,SE722801-147977,Övre Gailanjaure,722801-147977,LW,38000,722677-148048,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA40828081,4257.406115,N,,,518236,7225103
15.93387016,65.15961239,Point (543773.84539887646678835 7226566.85068250726908445),5750,SE9E215F48-CFD5-42B1-BC42-8D10EB186692,WA76500089,SE722794-150684,SE722794-150684,Stor-Sutsjaure,722794-150684,LW,38000,722657-543459,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA76500089,9233.867141,N,,,543774,7226567
19.84819521,65.0965051,Point (727624.20900810963939875 7227952.42724801041185856),5749,SE7573D3EF-C813-4D03-BFFE-C08598F3B59E,WA15181340,SE722791-168894,SE722791-168894,Granbergsträsket,722791-168894,LW,20000,722716-169121,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA15181340,5231.565245,N,,,727624,7227952
14.78516915,65.14959542,Point (489926.29249495052499697 7225143.79773891251534224),5748,SE021B81FB-FB30-4BEF-AE62-2DE397D4BB9E,WA49410816,SE722767-145232,SE722767-145232,Luossejaure,722767-145232,LW,38000,722827-145166,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA49410816,1554.37139,N,,,489926,7225144
15.78883088,65.14723618,Point (536993.34569026133976877 7225094.77895195875316858),5747,SEEAB8EA7F-EB90-4FAB-B78B-CF2803888C7A,WA20699161,SE722756-149810,SE722756-149810,Dolarn,722756-149810,LW,38000,722708-149936,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA20699161,6740.418616,N,,,536993,7225095
17.97909403,65.14280232,Point (639692.53499913879204541 7227665.81114882603287697),5746,SE7ED10E58-074D-4D55-A23E-DD0C4C0E1BD2,WA54540872,SE722739-160358,SE722739-160358,Tväråträsket,722739-160358,LW,28000,722817-160025,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA54540872,9098.816678,N,,,639693,7227666
15.96814003,65.15098715,Point (545394.84818639396689832 7225629.76999024674296379),5745,SEE132156F-5337-4E91-8C08-D8EC3B0AD487,WA39134059,SE722710-150758,SE722710-150758,Övre Bleriken,722710-150758,LW,38000,722815-150781,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA39134059,3769.135135,N,,,545395,7225630
14.42692254,65.14258029,Point (473120.38784819567808881 7224467.42178742494434118),5744,SE4C22B6DC-03A1-45AB-92C0-528B81DDEFA0,WA70764759,SE722698-143540,SE722698-143540,,722698-143540,LW,38000,722490-473220,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA70764759,2310.478998,N,,,473120,7224467
15.66626437,65.16450228,Point (531225.13161043473519385 7226953.18695076275616884),5759,SE6FB69ECA-6D51-4F5B-9AD6-47890A3D3FB7,WA87797915,SE722941-149360,SE722941-149360,Dahlstedttjärnen,722941-149360,LW,38000,722900-149367,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA87797915,1729.227339,N,,,531225,7226953
16.43341501,65.17065101,Point (567158.75751635455526412 7228236.33686548937112093),5758,SE1A4ECFE2-3E03-4A81-90BE-F52D690C7184,WA41931588,SE722926-153095,SE722926-153095,Skäggvattnet,722926-153095,LW,28000,722905-152916,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA41931588,7174.252737,N,,,567159,7228236
14.37286408,65.1800953,Point (470626.32891744514927268 7228671.61412010528147221),5757,SE514EC582-FC44-42FE-82BA-B59B9CB024FF,WA56916644,SE722922-469097,SE722922-469097,Bije-Ransarn,723087-143427,LW,38000,722997-468422,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA56916644,6450.618335,Y,NO722922-469097,155-42489-L,470626,7228672
15.85860225,65.17418568,Point (540224.1621823679888621 7228140.73448350187391043),5756,SE0ABC18DE-D3D9-4613-951E-1B72BD3A69A5,WA55620231,SE722906-150346,SE722906-150346,Västansjön,722906-150346,LW,38000,723011-150169,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA55620231,8469.081615,N,,,540224,7228141
18.86490245,65.14066646,Point (681207.83472321031149477 7229680.20762976631522179),5755,SE8A8788E7-C8EF-4F22-BBBE-E534BC5D55E7,WA92254918,SE722870-164758,SE722870-164758,Strömfors Regl.Område,722870-164758,LW,20000,723020-164330,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA92254918,20692.90234,N,,,681208,7229680
16.03865067,65.15804449,Point (548688.02928083960432559 7226468.98449703957885504),5754,SE4EFD6A82-79AD-464C-8D64-2927611BE18D,WA56798206,SE722837-151008,SE722837-151008,Jallejaure,722837-151008,LW,38000,722965-151031,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA56798206,7873.373724,N,,,548688,7226469
14.41112401,65.14836049,Point (472384.58936364809051156 7225117.53760570846498013),5753,SE414E00F1-FFBD-4251-9265-11B35576E737,WA95499911,SE722814-143505,SE722814-143505,,722774-143492,LW,38000,722553-470731,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA95499911,2797.59831,N,,,472385,7225118
18.52006459,65.1239113,Point (665158.38818842510227114 7226869.07316082995384932),5752,SE84D5EDBB-7C06-41B9-8875-56580E6B242D,WA30811302,SE722811-162629,SE722811-162629,Kåtaträsket,722811-162629,LW,28000,722634-162945,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA30811302,7402.408771,N,,,665158,7226869
15.85698144,65.13655214,Point (540204.61755944835022092 7223946.24225540924817324),5735,SE47ED9C9F-C1EC-447A-B37C-02635D364023,WA82290166,SE722557-150300,SE722557-150300,Atjiken,722557-150300,LW,38000,722555-150102,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA82290166,4114.858019,N,,,540205,7223946
21.16044203,65.04166421,Point (789692.57649987807963043 7227236.01622089091688395),5734,SE27F92105-C121-43A5-B0D7-EB3E684F81DD,WA32294243,SE722532-175259,SE722532-175259,Tåmträsket,722532-175259,LW,17018,722636-175200,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA32294243,5827.722804,N,,,789693,7227236
16.0374401,65.12978612,Point (548682.60984312440268695 7223319.45448853354901075),5733,SE21B3F3A6-D7FB-4DD7-80A8-A1B9334B9DE9,WA40849848,SE722516-151091,SE722516-151091,,722516-151091,LW,38000,722447-151252,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA40849848,1809.48637,N,,,548683,7223319
15.69891617,65.12900002,Point (532799.23018631350714713 7223012.87044702470302582),5732,SEF99F80CB-26BB-4CC6-8658-FA7C60064DC5,WA49314099,SE722516-149526,SE722516-149526,,722516-149526,LW,38000,722452-149403,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA49314099,1639.549155,N,,,532799,7223013
14.34100314,65.14680373,Point (469094.5558439182350412 7224977.27690394036471844),5731,SE9A883A53-8C57-435A-8F17-D8F01D644BDD,WA86990737,SE722510-468854,SE722510-468854,,722767-143159,LW,38000,722562-468347,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA86990737,1576.395669,Y,NO722510-468854,307-43361-L,469095,7224977
20.64607894,65.04609675,Point (765513.8095368497306481 7225466.21478815097361803),5730,SE1ADC63D4-202C-4D5D-9F8A-D7D8758FB3C3,WA18169613,SE722492-172790,SE722492-172790,Stor-Bälltjärn,722492-172790,LW,18000,722450-172729,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA18169613,2168.750015,N,,,765514,7225466
15.56356813,65.13250384,Point (526444.09081562794744968 7223339.88614729978144169),5729,SE65BF96AB-662D-4B7E-97BE-E6E511876482,WA86284971,SE722490-148978,SE722490-148978,Girisjön,722490-148978,LW,38000,722567-148826,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA86284971,11889.69843,N,,,526444,7223340
15.41274112,65.1269022,Point (519370.52023787808138877 7222660.9370246734470129),5728,SEE5721823-888A-4EA1-B363-5B3B7C1C1677,WA90587280,SE722479-148195,SE722479-148195,Hornsjön,722479-148195,LW,38000,722511-148132,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA90587280,1480.245227,N,,,519371,7222661
15.70569491,65.14594532,Point (533096.2020393090788275 7224905.22054572030901909),5743,SEF76E9B69-F14B-48D7-BD8D-4F3B678258F3,WA75653527,SE722667-149571,SE722667-149571,Harrsjön,722667-149571,LW,38000,722595-149399,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA75653527,2100.27403,N,,,533096,7224905
21.01024865,65.05007475,Point (782558.37278545554727316 7227489.18510238453745842),5742,SE90378457-0F8F-4DEA-9A86-53359CA4D80F,WA98669753,SE722633-174519,SE722633-174519,Björntjärnen,722633-174519,LW,17018,722710-174421,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA98669753,1602.776845,N,,,782558,7227489
15.90571349,65.13850914,Point (542487.94716446101665497 7224196.191780099645257),5741,SE473EDCAB-31DF-4431-9AD2-A4396FBB085F,WA51614029,SE722632-150499,SE722632-150499,Lillsjön,722632-150499,LW,38000,722686-150373,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA51614029,1682.181131,N,,,542488,7224196
